product name,color,description,url,time,price,currency,size,region,category
Mirror Gold V-Powerful Sunglasses,ONUL,"These round-rimless V-Powerful sunglasses embody the manifesto. Gradient brown mirror gold lenses, pale gold frame and temples, black temple",https://www.versace.com/us/en-us/women/accessories/sunglasses/mirror-gold-v-powerful-sunglasses-onul/O2184-O12526U_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:11.962396,$295,USD,one-size,us,"women,accessories,sunglasses"
Mirrored Glam Medusa Sunglasses,Silver,"Featuring Medusas on the top left and right of the lens frame, this pair of sunglasses is a clean take on the classic visor style.",https://www.versace.com/us/en-us/women/accessories/sunglasses/mirrored-glam-medusa-sunglasses-onul/O2161-O10026G_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.012377,$285,USD,one-size,us,"women,accessories,sunglasses"
Gold #Frenergy Visor Sunglasses,ONUL,"Featured in SS17 Eyewear ADV Campaign and inspired by the freedom and energy of movement, these silver #Frenergy visor sunglasses feature s",https://www.versace.com/us/en-us/women/accessories/sunglasses/gold-frenergy-visor-sunglasses-onul/O2180-O10005A_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.025651,$295,USD,one-size,us,"women,accessories,sunglasses"
Black Medusa Ares Square Cat Eye Sunglasses,ONUL,"Shades that protect the gaze of a runway star - slim, rectangular cat-eye sunglasses with a bold acetate frame. In a classic black and gray",https://www.versace.com/us/en-us/women/accessories/sunglasses/black-medusa-ares-square-cat-eye-sunglasses-onul/O4362-OGB18755_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.042216,$295,USD,one-size,us,"women,accessories,sunglasses"
Silver #Frenergy Visor Sunglasses,ONUL,"Featured in SS17 Eyewear ADV Campaign and inspired by the freedom and energy of movement, these mirror silver #Frenergy visor sunglasses fea",https://www.versace.com/us/en-us/women/accessories/sunglasses/silver-frenergy-visor-sunglasses-onul/O2180-O10006G_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.057479,$295,USD,one-size,us,"women,accessories,sunglasses"
Fluo Orange Medusa Biggie Sunglasses,fluo orange,"Refreshed in a zesty tone tone, these classic sunglasses evoke the opulent style of a hip-hop icon with a bold low-lens shape and wide templ",https://www.versace.com/us/en-us/women/accessories/sunglasses/fluo-orange-medusa-biggie-sunglasses-onul/O4361-O53208753_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.089717,$295,USD,one-size,us,"women,accessories,sunglasses"
Black Medusa Ares Stud Sunglasses,ONUL,"A touch of rock n'roll - squared sunglasses with an acetate frame, embellished by all-over studs. The temples feature a matte black 3D Medus",https://www.versace.com/us/en-us/women/accessories/sunglasses/black-medusa-ares-stud-sunglasses-onul/O4358-OGB18752_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.140546,$435,USD,one-size,us,"women,accessories,sunglasses"
Gold Glam Medusa Sunglasses,gold,"A fusion of visor and pilot shapes, these gold Glam Medusa sunglasses are a modern take on the iconic JJ sunglasses",https://www.versace.com/us/en-us/women/accessories/sunglasses/gold-glam-medusa-sunglasses-onul/O2161-O1002F9_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.155322,$285,USD,one-size,us,"women,accessories,sunglasses"
Fluo Fuchsia Medusa Biggie Sunglasses,fluo pink,"Refreshed in a fluorescent tone, these classic sunglasses evoke the opulent style of a hip-hop icon with a bold low-lens shape and wide temp",https://www.versace.com/us/en-us/women/accessories/sunglasses/fluo-fuchsia-medusa-biggie-sunglasses-onul/O4361-O53188753_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.201082,$295,USD,one-size,us,"women,accessories,sunglasses"
Fluo Yellow Medusa Biggie Sunglasses,fluo yellow,"Refreshed in an fluo tone, these classic sunglasses evoke the opulent style of a hip-hop icon with a bold low-lens shape and wide temples em",https://www.versace.com/us/en-us/women/accessories/sunglasses/fluo-yellow-medusa-biggie-sunglasses-onul/O4361-O53218753_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.215536,$295,USD,one-size,us,"women,accessories,sunglasses"
Havana V-Medusa Sunglasses,havana,The V-Medusa sunglasses made their debut on the Spring-Summer 2019 runway. The Havana cat-eye frame features wavy temples embellished with a,https://www.versace.com/us/en-us/women/accessories/sunglasses/havana-v-medusa-sunglasses-onul/O4373-O52178754_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.233622,$295,USD,one-size,us,"women,accessories,sunglasses"
Fluo Pink V-Medusa Sunglasses,pink,The V-Medusa sunglasses made their debut on the Spring-Summer 2019 runway. The fluorescent pink cat-eye frame features wavy temples embellis,https://www.versace.com/us/en-us/women/accessories/sunglasses/fluo-pink-v-medusa-sunglasses-onul/O4373-O5310U954_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.248565,$295,USD,one-size,us,"women,accessories,sunglasses"
Fluo Orange V-Medusa Sunglasses,orange,The V-Medusa sunglasses made their debut on the Spring-Summer 2019 runway. The fluorescent orange cat-eye frame features wavy temples embell,https://www.versace.com/us/en-us/women/accessories/sunglasses/fluo-orange-v-medusa-sunglasses-onul/O4373-O5311U854_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.263616,$295,USD,one-size,us,"women,accessories,sunglasses"
Black V-Medusa Sunglasses,black,The V-Medusa sunglasses made their debut on the Spring-Summer 2019 runway. The black cat-eye frame features wavy temples embellished with a,https://www.versace.com/us/en-us/women/accessories/sunglasses/black-v-medusa-sunglasses-onul/O4373-OGB18754_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.395199,$295,USD,one-size,us,"women,accessories,sunglasses"
Barocco Print Tribute Sunglasses,ONUL,"Timeless sunglasses with an iconic Versace edge, featuring a thick acetate frame and Tribute gold Medusa icons. The Versace Barocco era brou",https://www.versace.com/us/en-us/women/accessories/sunglasses/barocco-print-tribute-sunglasses-onul/O4353-O528387_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.426529,$295,USD,one-size,us,"women,accessories,sunglasses"
White Mini Icon Python Shoulder Bag,white,"Crafted in luxurous python, the iconic Versace bag, is a timeless style. The shoulder bag has been revisited in a new, mini size, featuring",https://www.versace.com/us/en-us/women/bags/icon-bag/white-mini-icon-python-shoulder-bag-k0aot/DP3H581-D23PIV_DTU_UNICA_K0AOT__.html?cgid=142700,2020-04-05 19:43:12.486820,"$1,075",USD,one-size,us,"women,bags,icon-bag"
Gold Mini Icon Metallic Python Shoulder Bag,gold,"Crafted in luxurous python with a metallic finish, the iconic Versace bag is a timeless style. The shoulder bag has been revisited in a new,",https://www.versace.com/us/en-us/women/bags/icon-bag/gold-mini-icon-metallic-python-shoulder-bag-d86ot/DP3H581-D22PIV_DTU_UNICA_D86OT__.html?cgid=142700,2020-04-05 19:43:12.502761,"$1,075",USD,one-size,us,"women,bags,icon-bag"
Icon Western Shoulder Bag,"red+gold,black","The recognizable Icon shoulder bag is revisited in a Western tone. The supple calf leather bag is enriched with all-over studwork, star and",https://www.versace.com/us/en-us/women/bags/icon-bag/icon-western-shoulder-bag-khrot/DBFG303-D6VBC_DTU_UNICA_KHROT__.html?cgid=142700,2020-04-05 19:43:12.628817,"$2,475",USD,one-size,us,"women,bags,icon-bag"
Lilac Mini Icon Metallic Python Shoulder Bag,violet,"Crafted in luxurous python with a metallic finish, the iconic Versace bag is a timeless style. The shoulder bag has been revisited in a new,",https://www.versace.com/us/en-us/women/bags/icon-bag/lilac-mini-icon-metallic-python-shoulder-bag-d63ot/DP3H581-D6PIV_DTU_UNICA_D63OT__.html?cgid=142700,2020-04-05 19:43:12.777231,"$1,075",USD,one-size,us,"women,bags,icon-bag"
Mini Icon Leather Shoulder Bag,black,"The iconic Versace bag, a timeless style crafted in supple calf leather has been revisited in a new, mini size. The shoulder bag features a",https://www.versace.com/us/en-us/women/bags/icon-bag/mini-icon-leather-shoulder-bag-k41ot/DP3H581-DV2T_DTU_UNICA_K41OT__.html?cgid=142700,2020-04-05 19:43:12.802460,$725,USD,one-size,us,"women,bags,icon-bag"
Green Python Icon Mini Shoulder Bag,green,"Crafted in luxurious python, the iconic Versace bag, is a timeless style. The shoulder bag has been revisited in a new, mini size, featuring",https://www.versace.com/us/en-us/women/bags/icon-bag/green-python-icon-mini-shoulder-bag-kvdot/DP3H581-D3PML_DTU_UNICA_KVDOT__.html?cgid=142700,2020-04-05 19:43:12.815554,"$1,075",USD,one-size,us,"women,bags,icon-bag"
Icon Western Clutch Bag,"black,red+gold","The elegant Icon clutch bag is revisited in a Western tone. The supple calf leather bag is enriched with all-over studwork, star and horsesh",https://www.versace.com/us/en-us/women/bags/icon-bag/icon-western-clutch-bag-k41ot/DBSG322-D6VBC_DTU_UNICA_K41OT__.html?cgid=142700,2020-04-05 19:43:12.830284,"$1,925",USD,one-size,us,"women,bags,icon-bag"
Black Versace Tribute Sunglasses,ONUL,"These black vintage Tribute sunglasses feature two Tribute gold Medusa icons on each side and a thick acetate frame, bringing a Versace edge",https://www.versace.com/us/en-us/women/accessories/sunglasses/black-versace-tribute-sunglasses-onul/O4353-OGB187_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.848399,$295,USD,one-size,us,"women,accessories,sunglasses"
Black Round Medusa Crystal Sunglasses,black,"Classic, round sunglasses with a black frame and grey lenses. The temples are enriched with a Medusa encircled by crystals.",https://www.versace.com/us/en-us/women/accessories/sunglasses/black-round-medusa-crystal-sunglasses-onul/O4380B-OGB18754_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:12.862902,$295,USD,one-size,us,"women,accessories,sunglasses"
Icon Western Shoulder Bag,"red+gold,black","The recognizable Icon shoulder bag is revisited in a Western tone. The supple calf leather bag is enriched with all-over studwork, star and",https://www.versace.com/us/en-us/women/bags/icon-bag/icon-western-shoulder-bag-k41ot/DBFG303-D6VBC_DTU_UNICA_K41OT__.html?cgid=142700,2020-04-05 19:43:12.913686,"$2,475",USD,one-size,us,"women,bags,icon-bag"
Burgundy Round Medusa Crystal Sunglasses,red,"Classic, round sunglasses with a burgundy frame and brown lenses. The temples are enriched with a Medusa encircled by crystals.",https://www.versace.com/us/en-us/women/accessories/sunglasses/burgundy-round-medusa-crystal-sunglasses-onul/O4380B-O3881354_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:13.006018,$295,USD,one-size,us,"women,accessories,sunglasses"
Greca Chain Squalo Sneakers,print,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Barocco print le",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/greca-chain-squalo-sneakers-d914t/DST116G-D18TV_D914T.html?cgid=131800,2020-04-05 19:43:13.021651,"$1,650",USD,"36,37,37.5,38,38.5,39,40,41",us,"women,shoes,squalo-sneakers"
White Medusa Crystal Sunglasses,white,"White sunglasses boasting a modern, thick acetate frame in an irregular shape. The temples are enriched with a Medusa encircled by crystals.",https://www.versace.com/us/en-us/women/accessories/sunglasses/white-medusa-crystal-sunglasses-onul/O4376B-O4018754_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:13.033794,$295,USD,one-size,us,"women,accessories,sunglasses"
Barocco Print Squalo Sneakers,print,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Barocco print le",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/barocco-print-squalo-sneakers-d914/DST113G-D18TV_D914.html?cgid=131800,2020-04-05 19:43:13.050555,$995,USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,squalo-sneakers"
Havana Cat-Eye Medusa Crystal Sunglasses,Havana,Cat-eye sunglasses with a bold acetate frame in a Havana tone and brown lenses. These sunglasses boast a gold-tone Medusa embellished with c,https://www.versace.com/us/en-us/women/accessories/sunglasses/havana-cat-eye-medusa-crystal-sunglasses-onul/O4381B-O1081353_RTU_TU_ONUL__.html?cgid=146000,2020-04-05 19:43:13.063097,$270,USD,one-size,us,"women,accessories,sunglasses"
Greca Chain Squalo Sneakers,black,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Barocco print le",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/greca-chain-squalo-sneakers-d41/DST116G-D16TV_D41.html?cgid=131800,2020-04-05 19:43:13.080301,"$1,495",USD,"36,36.5,37,37.5,38,38.5,39,40,41",us,"women,shoes,squalo-sneakers"
Jungle Print Squalo Sneakers,print,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Jung",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/jungle-print-squalo-sneakers-d54g/DST113G-D72V_D54G.html?cgid=131800,2020-04-05 19:43:13.095286,$995,USD,"36,36.5,37,37.5,38,38.5,39,40",us,"women,shoes,squalo-sneakers"
Pop Animalier Print Squalo Sneakers,green,"Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Pop Animalier pr",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/pop-animalier-print-squalo-sneakers-kxbn/DST113G-D20TV_KXBN.html?cgid=131800,2020-04-05 19:43:13.240656,$995,USD,"35,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,squalo-sneakers"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/squalo-sneakers-k5f9/DST113G-D16TV_K5F9.html?cgid=131800,2020-04-05 19:43:13.256734,$895,USD,"36,37,37.5,38,38.5,39,40,41",us,"women,shoes,squalo-sneakers"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/squalo-sneakers-dbg1/DST113G-D16TV_DBG1.html?cgid=131800,2020-04-05 19:43:13.282316,$895,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,squalo-sneakers"
Safety Pin Hat,"pink,black","Crafted in a soft mohair blend, this hat features the heritage gold-tone Safety Pin detail.",https://www.versace.com/us/en-us/women/accessories/hats-gloves/safety-pin-hat-i1710/ICAP007-IK0361_I01_UNIC_I1710__.html?cgid=141400,2020-04-05 19:43:13.297271,$375,USD,one-size,us,"women,accessories,hats-gloves"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/squalo-sneakers-dbf/DST113G-D16TV_DBF.html?cgid=131800,2020-04-05 19:43:13.310908,$895,USD,"35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41",us,"women,shoes,squalo-sneakers"
Virtus Wool Hat,black,"Crafted in a wool blend, this hat will keep you warm in the cooler weather. Features a central Barocco letter ""V"".",https://www.versace.com/us/en-us/women/accessories/hats-gloves/virtus-wool-hat-i4159/ICAP007-IK0370_I01_UNIC_I4159__.html?cgid=141400,2020-04-05 19:43:13.327235,$325,USD,one-size,us,"women,accessories,hats-gloves"
Squalo Sneakers,"pink,white,pink,white","Inspired by the anatomy of the great white shark, the outsole of the Squalo sneakers evokes the shape of the animal's jaws. Leather details",https://www.versace.com/us/en-us/women/shoes/squalo-sneakers/squalo-sneakers-dbn/DST113G-D16TV_DBN.html?cgid=131800,2020-04-05 19:43:13.397187,$895,USD,"36,36.5,37,37.5,40,41",us,"women,shoes,squalo-sneakers"
Barocco Signature Print Silk Hair Tie,"print,print",Delicate silk hair tie boasting the Barocco Signature print - features an all-over motif of Gianni Versace's signature fused with gold tone,https://www.versace.com/us/en-us/women/accessories/hats-gloves/barocco-signature-print-silk-hair-tie-a7900/IELA002-A232981_I01_UNIC_A7900__.html?cgid=141400,2020-04-05 19:43:13.484382,$150,USD,one-size,us,"women,accessories,hats-gloves"
Barocco Signature Print Leather Gloves,black+gold,"Crafted in exceptional quality leather, these gloves are embellished with an all-over Barocco Signature print.",https://www.versace.com/us/en-us/women/accessories/hats-gloves/barocco-signature-print-leather-gloves-i450/IGU0004-IP00113_I450.html?cgid=141400,2020-04-05 19:43:13.498970,$995,USD,"6 1/2,7,7 1/2,8",us,"women,accessories,hats-gloves"
